OVERS,MDNS,RUNS,WKTS,ECON,AVE,SR,OPPOSITION,GROUND,`START_DATE`,MATCH_ID,BOWLER,PLAYER_ID
-,-,-,-,-,-,-,v England,St George's,25-Feb-19,ODI # 4098,Shai Hope,581379
-,-,-,-,-,-,-,v England,St George's,27-Feb-19,ODI # 4099,Shai Hope,581379
-,-,-,-,-,-,-,v England,Gros Islet,02-Mar-19,ODI # 4103,Shai Hope,581379
-,-,-,-,-,-,-,v Ireland,Dublin,05-May-19,ODI # 4128,Shai Hope,581379
-,-,-,-,-,-,-,v Bangladesh,Dublin,07-May-19,ODI # 4129,Shai Hope,581379
-,-,-,-,-,-,-,v Ireland,Dublin (Malahide),11-May-19,ODI # 4132,Shai Hope,581379
-,-,-,-,-,-,-,v Bangladesh,Dublin (Malahide),13-May-19,ODI # 4134,Shai Hope,581379
-,-,-,-,-,-,-,v Bangladesh,Dublin (Malahide),17-May-19,ODI # 4137,Shai Hope,581379
-,-,-,-,-,-,-,v New Zealand,Whangarei,20-Dec-17,ODI # 3943,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v New Zealand,Christchurch,23-Dec-17,ODI # 3944,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v U.A.E.,Harare,06-Mar-18,ODI # 3987,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v P.N.G.,Harare,08-Mar-18,ODI # 3991,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Ireland,Harare,10-Mar-18,ODI # 3993,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Afghanistan,Harare,15-Mar-18,ODI # 3997,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Zimbabwe,Harare,19-Mar-18,ODI # 4002,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Scotland,Harare,21-Mar-18,ODI # 4004,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Afghanistan,Harare,25-Mar-18,ODI # 4007,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Bangladesh,Providence,22-Jul-18,ODI # 4022,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Bangladesh,Providence,25-Jul-18,ODI # 4023,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Bangladesh,Basseterre,28-Jul-18,ODI # 4024,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v India,Guwahati,21-Oct-18,ODI # 4056,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v India,Visakhapatnam,24-Oct-18,ODI # 4059,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v India,Pune,27-Oct-18,ODI # 4062,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v India,Mumbai (BS),29-Oct-18,ODI # 4063,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v India,Thiruvananthapuram,01-Nov-18,ODI # 4064,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Bangladesh,Dhaka,09-Dec-18,ODI # 4071,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Bangladesh,Dhaka,11-Dec-18,ODI # 4072,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v Bangladesh,Sylhet,14-Dec-18,ODI # 4073,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v England,Bridgetown,20-Feb-19,ODI # 4096,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v England,Bridgetown,22-Feb-19,ODI # 4097,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v England,St George's,25-Feb-19,ODI # 4098,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v England,St George's,27-Feb-19,ODI # 4099,Shimron Hetmyer,670025
-,-,-,-,-,-,-,v England,Gros Islet,02-Mar-19,ODI # 4103,Shimron Hetmyer,670025
9,1,43,1,4.77,43,54,v Australia,Bridgetown,21-Jun-16,ODI # 3752,Shannon Gabriel,446101
5,1,17,3,3.4,5.66,10,v South Africa,Bridgetown,24-Jun-16,ODI # 3754,Shannon Gabriel,446101
7,0,58,2,8.28,29,21,v Australia,Bridgetown,26-Jun-16,ODI # 3756,Shannon Gabriel,446101
8,0,53,1,6.62,53,48,v Pakistan,Sharjah,30-Sep-16,ODI # 3784,Shannon Gabriel,446101
5,0,37,0,7.4,-,-,v Pakistan,Abu Dhabi,05-Oct-16,ODI # 3789,Shannon Gabriel,446101
8.1,0,31,3,3.79,10.33,16.3,v Sri Lanka,Harare,16-Nov-16,ODI # 3805,Shannon Gabriel,446101
10,0,45,2,4.5,22.5,30,v Zimbabwe,Bulawayo,19-Nov-16,ODI # 3806,Shannon Gabriel,446101
5,0,29,1,5.8,29,30,v Sri Lanka,Bulawayo,23-Nov-16,ODI # 3808,Shannon Gabriel,446101
10,0,58,2,5.8,29,30,v England,North Sound,03-Mar-17,ODI # 3845,Shannon Gabriel,446101
3,0,17,1,5.66,17,18,v England,North Sound,05-Mar-17,ODI # 3848,Shannon Gabriel,446101
10,0,69,0,6.9,-,-,v Pakistan,Providence,07-Apr-17,ODI # 3861,Shannon Gabriel,446101
10,1,50,2,5,25,30,v Pakistan,Providence,09-Apr-17,ODI # 3862,Shannon Gabriel,446101
10,0,60,2,6,30,30,v Pakistan,Providence,11-Apr-17,ODI # 3863,Shannon Gabriel,446101
8,2,21,1,2.62,21,48,v Afghanistan,Gros Islet,09-Jun-17,ODI # 3884,Shannon Gabriel,446101
7.4,0,25,2,3.26,12.5,23,v Afghanistan,Gros Islet,11-Jun-17,ODI # 3887,Shannon Gabriel,446101
10,0,57,0,5.7,-,-,v New Zealand,Whangarei,20-Dec-17,ODI # 3943,Shannon Gabriel,446101
10,0,75,0,7.5,-,-,v New Zealand,Christchurch,23-Dec-17,ODI # 3944,Shannon Gabriel,446101
4,0,37,0,9.25,-,-,v New Zealand,Christchurch,26-Dec-17,ODI # 3945,Shannon Gabriel,446101
8,0,44,3,5.5,14.66,16,v Ireland,Dublin,05-May-19,ODI # 4128,Shannon Gabriel,446101
10,0,58,1,5.8,58,60,v Bangladesh,Dublin,07-May-19,ODI # 4129,Shannon Gabriel,446101
10,1,47,2,4.7,23.5,30,v Ireland,Dublin (Malahide),11-May-19,ODI # 4132,Shannon Gabriel,446101
3,0,30,2,10,15,9,v Bangladesh,Dublin (Malahide),17-May-19,ODI # 4137,Shannon Gabriel,446101
10,0,52,0,5.2,-,-,v India,Pune,27-Oct-18,ODI # 4062,Fabian Allen,670013
8,0,52,0,6.5,-,-,v India,Mumbai (BS),29-Oct-18,ODI # 4063,Fabian Allen,670013
1,0,5,0,5,-,-,v India,Thiruvananthapuram,01-Nov-18,ODI # 4064,Fabian Allen,670013
4,0,22,0,5.5,-,-,v Bangladesh,Sylhet,14-Dec-18,ODI # 4073,Fabian Allen,670013
3,0,19,0,6.33,-,-,v Ireland,Dublin (Malahide),11-May-19,ODI # 4132,Fabian Allen,670013
3,0,11,0,3.66,-,-,v Bangladesh,Dublin (Malahide),13-May-19,ODI # 4134,Fabian Allen,670013
4,0,37,1,9.25,37,24,v Bangladesh,Dublin (Malahide),17-May-19,ODI # 4137,Fabian Allen,670013
6,0,39,2,6.5,19.5,18,v South Africa,Port Elizabeth,25-Jan-15,ODI # 3591,Sheldon Cottrell,495551
7,0,68,0,9.71,-,-,v South Africa,Centurion,28-Jan-15,ODI # 3593,Sheldon Cottrell,495551
10,0,62,3,6.2,20.66,20,v New Zealand,Christchurch,23-Dec-17,ODI # 3944,Sheldon Cottrell,495551
6,0,19,2,3.16,9.5,18,v New Zealand,Christchurch,26-Dec-17,ODI # 3945,Sheldon Cottrell,495551
4.4,0,22,0,4.71,-,-,v U.A.E.,Harare,06-Mar-18,ODI # 3987,Sheldon Cottrell,495551
9,0,59,1,6.55,59,54,v Bangladesh,Basseterre,28-Jul-18,ODI # 4024,Sheldon Cottrell,495551
9,0,46,5,5.11,9.2,10.8,v England,Bridgetown,22-Feb-19,ODI # 4097,Sheldon Cottrell,495551
-,-,-,-,-,-,-,v England,St George's,25-Feb-19,ODI # 4098,Sheldon Cottrell,495551
9,0,64,1,7.11,64,54,v England,St George's,27-Feb-19,ODI # 4099,Sheldon Cottrell,495551
4,0,23,1,5.75,23,24,v England,Gros Islet,02-Mar-19,ODI # 4103,Sheldon Cottrell,495551
6,1,33,1,5.5,33,36,v Ireland,Dublin,05-May-19,ODI # 4128,Sheldon Cottrell,495551
7,0,47,0,6.71,-,-,v Bangladesh,Dublin,07-May-19,ODI # 4129,Sheldon Cottrell,495551
10,1,67,1,6.7,67,60,v Ireland,Dublin (Malahide),11-May-19,ODI # 4132,Sheldon Cottrell,495551
9.2,0,38,0,4.07,-,-,v Bangladesh,Dublin (Malahide),13-May-19,ODI # 4134,Sheldon Cottrell,495551
-,-,-,-,-,-,-,v India,Kingston,26-Jun-09,ODI # 2852,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Kingston,28-Jun-09,ODI # 2853,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Gros Islet,03-Jul-09,ODI # 2854,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Gros Islet,05-Jul-09,ODI # 2855,Darren Bravo,277472
-,-,-,-,-,-,-,v Zimbabwe,Kingstown,14-Mar-10,ODI # 2976,Darren Bravo,277472
-,-,-,-,-,-,-,v Canada,Kingston,13-Apr-10,ODI # 2977,Darren Bravo,277472
-,-,-,-,-,-,-,v Ireland,Kingston,15-Apr-10,ODI # 2978,Darren Bravo,277472
-,-,-,-,-,-,-,v South Africa,Roseau,28-May-10,ODI # 2982,Darren Bravo,277472
-,-,-,-,-,-,-,v South Africa,Roseau,30-May-10,ODI # 2984,Darren Bravo,277472
-,-,-,-,-,-,-,v South Africa,Port of Spain,03-Jun-10,ODI # 2987,Darren Bravo,277472
-,-,-,-,-,-,-,v Sri Lanka,Colombo (SSC),31-Jan-11,ODI # 3092,Darren Bravo,277472
-,-,-,-,-,-,-,v Sri Lanka,Colombo (SSC),03-Feb-11,ODI # 3096,Darren Bravo,277472
-,-,-,-,-,-,-,v Sri Lanka,Colombo (SSC),06-Feb-11,ODI # 3099,Darren Bravo,277472
-,-,-,-,-,-,-,v South Africa,Delhi,24-Feb-11,ODI # 3106,Darren Bravo,277472
-,-,-,-,-,-,-,v Netherlands,Delhi,28-Feb-11,ODI # 3112,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dhaka,04-Mar-11,ODI # 3118,Darren Bravo,277472
-,-,-,-,-,-,-,v Ireland,Mohali,11-Mar-11,ODI # 3126,Darren Bravo,277472
-,-,-,-,-,-,-,v England,Chennai,17-Mar-11,ODI # 3135,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Chennai,20-Mar-11,ODI # 3141,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Dhaka,23-Mar-11,ODI # 3142,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Gros Islet,23-Apr-11,ODI # 3152,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Gros Islet,25-Apr-11,ODI # 3153,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Bridgetown,28-Apr-11,ODI # 3154,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Bridgetown,02-May-11,ODI # 3155,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Providence,05-May-11,ODI # 3156,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Port of Spain,06-Jun-11,ODI # 3159,Darren Bravo,277472
-,-,-,-,-,-,-,v India,North Sound,13-Jun-11,ODI # 3162,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Kingston,16-Jun-11,ODI # 3163,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dhaka,13-Oct-11,ODI # 3198,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dhaka,15-Oct-11,ODI # 3200,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Chattogram,18-Oct-11,ODI # 3202,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Cuttack,29-Nov-11,ODI # 3217,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Visakhapatnam,02-Dec-11,ODI # 3219,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Ahmedabad,05-Dec-11,ODI # 3221,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Kingstown,16-Mar-12,ODI # 3262,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Kingstown,18-Mar-12,ODI # 3264,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Kingstown,20-Mar-12,ODI # 3266,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Gros Islet,23-Mar-12,ODI # 3268,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Gros Islet,25-Mar-12,ODI # 3269,Darren Bravo,277472
-,-,-,-,-,-,-,v England,Southampton,16-Jun-12,ODI # 3276,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Khulna,30-Nov-12,ODI # 3309,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Khulna,02-Dec-12,ODI # 3310,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dhaka,05-Dec-12,ODI # 3311,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dhaka,07-Dec-12,ODI # 3312,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dhaka,08-Dec-12,ODI # 3313,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Perth,01-Feb-13,ODI # 3330,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Perth,03-Feb-13,ODI # 3331,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Canberra,06-Feb-13,ODI # 3332,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Sydney,08-Feb-13,ODI # 3333,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Melbourne,10-Feb-13,ODI # 3334,Darren Bravo,277472
-,-,-,-,-,-,-,v Zimbabwe,St George's,22-Feb-13,ODI # 3337,Darren Bravo,277472
-,-,-,-,-,-,-,v Zimbabwe,St George's,24-Feb-13,ODI # 3339,Darren Bravo,277472
-,-,-,-,-,-,-,v Zimbabwe,St George's,26-Feb-13,ODI # 3340,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,The Oval,07-Jun-13,ODI # 3364,Darren Bravo,277472
-,-,-,-,-,-,-,v India,The Oval,11-Jun-13,ODI # 3368,Darren Bravo,277472
-,-,-,-,-,-,-,v South Africa,Cardiff,14-Jun-13,ODI # 3371,Darren Bravo,277472
-,-,-,-,-,-,-,v Sri Lanka,Kingston,28-Jun-13,ODI # 3378,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Kingston,30-Jun-13,ODI # 3380,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Port of Spain,05-Jul-13,ODI # 3383,Darren Bravo,277472
-,-,-,-,-,-,-,v Sri Lanka,Port of Spain,07-Jul-13,ODI # 3385,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Providence,14-Jul-13,ODI # 3389,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Providence,16-Jul-13,ODI # 3390,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Gros Islet,19-Jul-13,ODI # 3391,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Gros Islet,21-Jul-13,ODI # 3393,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Gros Islet,24-Jul-13,ODI # 3396,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Kochi,21-Nov-13,ODI # 3436,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Visakhapatnam,24-Nov-13,ODI # 3437,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Kanpur,27-Nov-13,ODI # 3439,Darren Bravo,277472
-,-,-,-,-,-,-,v New Zealand,Auckland,26-Dec-13,ODI # 3449,Darren Bravo,277472
-,-,-,-,-,-,-,v Ireland,Kingston,23-Feb-14,ODI # 3472,Darren Bravo,277472
-,-,-,-,-,-,-,v England,North Sound,28-Feb-14,ODI # 3477,Darren Bravo,277472
-,-,-,-,-,-,-,v England,North Sound,02-Mar-14,ODI # 3480,Darren Bravo,277472
-,-,-,-,-,-,-,v England,North Sound,05-Mar-14,ODI # 3484,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,St George's,20-Aug-14,ODI # 3509,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,St George's,22-Aug-14,ODI # 3511,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Basseterre,25-Aug-14,ODI # 3514,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Kochi,08-Oct-14,ODI # 3531,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Delhi,11-Oct-14,ODI # 3533,Darren Bravo,277472
-,-,-,-,-,-,-,v India,Dharamsala,17-Oct-14,ODI # 3535,Darren Bravo,277472
-,-,-,-,-,-,-,v Ireland,Nelson,16-Feb-15,ODI # 3603,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Christchurch,21-Feb-15,ODI # 3608,Darren Bravo,277472
-,-,-,-,-,-,-,v Sri Lanka,Colombo (RPS),01-Nov-15,ODI # 3701,Darren Bravo,277472
-,-,-,-,-,-,-,v Sri Lanka,Colombo (RPS),04-Nov-15,ODI # 3702,Darren Bravo,277472
-,-,-,-,-,-,-,v Sri Lanka,Pallekele,07-Nov-15,ODI # 3704,Darren Bravo,277472
-,-,-,-,-,-,-,v South Africa,Providence,03-Jun-16,ODI # 3739,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Providence,05-Jun-16,ODI # 3740,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Basseterre,13-Jun-16,ODI # 3745,Darren Bravo,277472
-,-,-,-,-,-,-,v South Africa,Basseterre,15-Jun-16,ODI # 3747,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Bridgetown,21-Jun-16,ODI # 3752,Darren Bravo,277472
-,-,-,-,-,-,-,v South Africa,Bridgetown,24-Jun-16,ODI # 3754,Darren Bravo,277472
-,-,-,-,-,-,-,v Australia,Bridgetown,26-Jun-16,ODI # 3756,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Sharjah,30-Sep-16,ODI # 3784,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Sharjah,02-Oct-16,ODI # 3788,Darren Bravo,277472
-,-,-,-,-,-,-,v Pakistan,Abu Dhabi,05-Oct-16,ODI # 3789,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dhaka,09-Dec-18,ODI # 4071,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dhaka,11-Dec-18,ODI # 4072,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Sylhet,14-Dec-18,ODI # 4073,Darren Bravo,277472
-,-,-,-,-,-,-,v England,Bridgetown,20-Feb-19,ODI # 4096,Darren Bravo,277472
-,-,-,-,-,-,-,v England,Bridgetown,22-Feb-19,ODI # 4097,Darren Bravo,277472
-,-,-,-,-,-,-,v England,St George's,25-Feb-19,ODI # 4098,Darren Bravo,277472
-,-,-,-,-,-,-,v England,St George's,27-Feb-19,ODI # 4099,Darren Bravo,277472
-,-,-,-,-,-,-,v England,Gros Islet,02-Mar-19,ODI # 4103,Darren Bravo,277472
-,-,-,-,-,-,-,v Ireland,Dublin,05-May-19,ODI # 4128,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dublin,07-May-19,ODI # 4129,Darren Bravo,277472
-,-,-,-,-,-,-,v Ireland,Dublin (Malahide),11-May-19,ODI # 4132,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dublin (Malahide),13-May-19,ODI # 4134,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Dublin (Malahide),17-May-19,ODI # 4137,Darren Bravo,277472
-,-,-,-,-,-,-,v Bangladesh,Chattogram,18-Oct-11,ODI # 3202,Carlos Brathwaite,457249
5,0,31,0,6.2,-,-,v South Africa,East London,21-Jan-15,ODI # 3587,Carlos Brathwaite,457249
10,1,39,0,3.9,-,-,v South Africa,Port Elizabeth,25-Jan-15,ODI # 3591,Carlos Brathwaite,457249
9,0,46,0,5.11,-,-,v South Africa,Centurion,28-Jan-15,ODI # 3593,Carlos Brathwaite,457249
5,0,35,2,7,17.5,15,v Sri Lanka,Colombo (RPS),01-Nov-15,ODI # 3701,Carlos Brathwaite,457249
4,0,35,0,8.75,-,-,v Sri Lanka,Colombo (RPS),04-Nov-15,ODI # 3702,Carlos Brathwaite,457249
7,0,40,1,5.71,40,42,v Sri Lanka,Pallekele,07-Nov-15,ODI # 3704,Carlos Brathwaite,457249
8,0,35,2,4.37,17.5,24,v South Africa,Providence,03-Jun-16,ODI # 3739,Carlos Brathwaite,457249
3,0,14,0,4.66,-,-,v Australia,Providence,05-Jun-16,ODI # 3740,Carlos Brathwaite,457249
10,0,60,2,6,30,30,v Australia,Basseterre,13-Jun-16,ODI # 3745,Carlos Brathwaite,457249
10,0,69,1,6.9,69,60,v South Africa,Basseterre,15-Jun-16,ODI # 3747,Carlos Brathwaite,457249
9,0,62,1,6.88,62,54,v Australia,Bridgetown,21-Jun-16,ODI # 3752,Carlos Brathwaite,457249
10,2,39,2,3.9,19.5,30,v South Africa,Bridgetown,24-Jun-16,ODI # 3754,Carlos Brathwaite,457249
8,2,32,1,4,32,48,v Australia,Bridgetown,26-Jun-16,ODI # 3756,Carlos Brathwaite,457249
10,0,54,3,5.4,18,20,v Pakistan,Sharjah,30-Sep-16,ODI # 3784,Carlos Brathwaite,457249
8,0,60,0,7.5,-,-,v Pakistan,Sharjah,02-Oct-16,ODI # 3788,Carlos Brathwaite,457249
9,0,34,1,3.77,34,54,v Sri Lanka,Harare,16-Nov-16,ODI # 3805,Carlos Brathwaite,457249
10,0,48,4,4.8,12,15,v Zimbabwe,Bulawayo,19-Nov-16,ODI # 3806,Carlos Brathwaite,457249
7,0,64,1,9.14,64,42,v Sri Lanka,Bulawayo,23-Nov-16,ODI # 3808,Carlos Brathwaite,457249
8,0,52,0,6.5,-,-,v Zimbabwe,Bulawayo,25-Nov-16,ODI # 3809,Carlos Brathwaite,457249
